,1.00E-10,2.42E-10,5.88E-10,1.43E-09,3.46E-09,8.38E-09,2.03E-08,4.92E-08,1.19E-07,2.89E-07,7.02E-07,1.70E-06,4.12E-06,1.00E-05
0,0.248521566,0.248521566,0.248521566,0.248521566,0.248521566,0.248521566,0.248521566,0.248521566,0.248521566,0.248521566,0.248521566,0.248521566,0.248521566,0.248521566
1,0.248521566,0.248521566,0.248521566,0.248521566,0.248521566,0.248521566,0.248521641,0.248521686,0.248521835,0.248522282,0.24852334,0.248525858,0.248531997,0.248546869
2,0.248521566,0.248521566,0.248521566,0.248521566,0.248521581,0.248521596,0.248521581,0.248521626,0.248521715,0.248521894,0.24852246,0.248523802,0.24852702,0.248534754
3,0.248521566,0.248521566,0.248521566,0.248521566,0.248521566,0.248521566,0.248521537,0.248521492,0.248521417,0.248521239,0.248520747,0.248519644,0.248516902,0.24851048
4,0.248521566,0.248521537,0.248521566,0.248521566,0.248521566,0.248521551,0.248521507,0.248521417,0.248521209,0.248520702,0.248519465,0.24851653,0.248509467,0.248492524
5,0.248521566,0.248521566,0.248521566,0.248521566,0.248521566,0.248521537,0.248521447,0.248521343,0.248521,0.248520255,0.248518422,0.248513997,0.248503327,0.248477846
6,0.248521566,0.248521566,0.248521566,0.248521566,0.248521566,0.248521507,0.248521432,0.248521253,0.248520806,0.248519778,0.248517275,0.24851124,0.248496681,0.248462081
7,0.248521566,0.248521581,0.248521566,0.248521551,0.248521537,0.248521507,0.248521417,0.248521179,0.248520628,0.248519331,0.248516202,0.248508587,0.248490319,0.248446882
8,0.248521537,0.248521566,0.248521566,0.248521551,0.248521522,0.248521477,0.248521373,0.24852109,0.248520464,0.248518869,0.248515055,0.248505846,0.248483732,0.248431295
9,0.248521537,0.248521566,0.248521566,0.248521551,0.248521522,0.248521477,0.248521328,0.248521,0.248520255,0.248518422,0.248513892,0.248503089,0.248477131,0.248415738
10,0.248521537,0.248521566,0.248521566,0.248521566,0.248521522,0.248521447,0.248521298,0.248520941,0.248520046,0.248517931,0.248512745,0.248500258,0.248470366,0.248399794
11,0.248521566,0.248521566,0.248521566,0.248521566,0.248521507,0.248521417,0.248521268,0.248520821,0.248519838,0.248517439,0.248511553,0.248497441,0.248463541,0.248383835
12,0.248521566,0.248521566,0.248521566,0.248521537,0.248521507,0.248521417,0.248521239,0.248520762,0.248519659,0.248516947,0.24851042,0.248494625,0.248456866,0.248368308
13,0.248521566,0.248521566,0.248521566,0.248521537,0.248521507,0.248521417,0.248521209,0.248520687,0.24851948,0.24851653,0.248509347,0.248492137,0.248450935,0.248354465
14,0.248521566,0.248521566,0.248521566,0.248521537,0.248521507,0.248521388,0.248521179,0.248520613,0.248519301,0.248516083,0.248508334,0.248489648,0.248445064,0.248338759
15,0.248521566,0.248521566,0.248521551,0.248521537,0.248521477,0.248521402,0.248521149,0.248520553,0.248519152,0.248515666,0.248507321,0.248487189,0.248438209,0.248325184
16,0.248521566,0.248521566,0.248521551,0.248521522,0.248521492,0.248521388,0.24852109,0.248520479,0.248518959,0.248515248,0.248506248,0.248484313,0.248432532,0.248312294
17,0.248521566,0.248521566,0.248521537,0.248521537,0.248521477,0.248521358,0.24852109,0.248520404,0.248518735,0.248514771,0.248505145,0.248481974,0.248426825,0.248299181
18,0.248521566,0.248521566,0.248521551,0.248521537,0.248521477,0.248521358,0.248521045,0.24852033,0.248518586,0.248514354,0.248504147,0.248479575,0.248421088,0.248283684
19,0.248521551,0.248521566,0.248521566,0.248521522,0.248521477,0.248521358,0.248521015,0.248520255,0.248518378,0.248513907,0.248503119,0.248477131,0.248415574,0.248271227
20,0.248521566,0.248521566,0.248521551,0.248521522,0.248521477,0.248521328,0.248520985,0.248520166,0.248518229,0.24851352,0.248502135,0.248474747,0.248408839,0.248258203
21,0.248521566,0.248521566,0.248521566,0.248521522,0.248521477,0.248521328,0.24852097,0.248520136,0.24851808,0.248513117,0.248501107,0.248472363,0.248403177,0.248239398
22,0.248521566,0.248521566,0.248521551,0.248521522,0.248521462,0.248521328,0.248520926,0.248520032,0.248517901,0.248512685,0.24849993,0.248469532,0.248397708,0.248223394
23,0.248521566,0.248521566,0.248521551,0.248521507,0.248521462,0.248521298,0.248520896,0.248519987,0.248517677,0.248512208,0.248498946,0.248467162,0.248391956,0.248207122
24,0.248521566,0.248521566,0.248521566,0.248521522,0.248521462,0.248521298,0.248520881,0.248519897,0.248517513,0.248511791,0.248497948,0.248464763,0.248386294,0.248190641
25,0.248521566,0.248521566,0.248521566,0.248521507,0.248521417,0.248521268,0.248520821,0.248519823,0.248517334,0.248511374,0.24849692,0.248462304,0.248379856,0.248176157
26,0.248521566,0.248521566,0.248521551,0.248521507,0.248521417,0.248521253,0.248520792,0.248519748,0.248517185,0.248511001,0.248496026,0.248460218,0.24837479,0.24815999
27,0.248521566,0.248521566,0.248521566,0.248521507,0.248521417,0.248521268,0.248520777,0.248519689,0.248517007,0.248510584,0.248495013,0.248457372,0.248369709,0.248145223
28,0.248521566,0.248521551,0.248521537,0.248521492,0.248521417,0.248521209,0.248520732,0.248519599,0.248516873,0.248510182,0.24849391,0.248455226,0.248364255,0.248129487
29,0.248521566,0.248521566,0.248521537,0.248521507,0.248521417,0.248521209,0.248520717,0.24851954,0.248516649,0.24850972,0.248492956,0.24845311,0.248358279,0.248114899
30,0.248521566,0.248521566,0.248521537,0.248521507,0.248521417,0.248521224,0.248520672,0.24851948,0.2485165,0.248509347,0.248492032,0.248450711,0.248352647,0.24810034
31,0.248521566,0.248521566,0.248521537,0.248521507,0.248521432,0.248521209,0.248520657,0.248519391,0.248516351,0.24850896,0.248491123,0.248448506,0.248347849,0.248084962
32,0.248521566,0.248521537,0.248521537,0.248521507,0.248521417,0.248521194,0.248520643,0.248519331,0.248516187,0.248508543,0.248490155,0.248445794,0.248342216,0.248070568
33,0.248521566,0.248521566,0.248521537,0.248521522,0.248521402,0.248521149,0.248520598,0.248519272,0.248515993,0.24850817,0.248489216,0.248443618,0.248336315,0.248056293
34,0.248521566,0.248521566,0.248521537,0.248521507,0.248521373,0.248521149,0.248520583,0.248519182,0.248515844,0.248507738,0.248488054,0.248441249,0.248331517,0.248041078
35,0.248521566,0.248521537,0.248521537,0.248521507,0.248521388,0.248521149,0.248520538,0.248519123,0.248515636,0.248507291,0.248487145,0.248439103,0.248326004,0.248026952
36,0.248521566,0.248521566,0.248521522,0.248521507,0.248521388,0.248521149,0.248520523,0.248519063,0.248515487,0.248506874,0.248486161,0.24843666,0.248321027,0.248010993
37,0.248521566,0.248521566,0.248521507,0.248521507,0.248521388,0.248521134,0.248520494,0.248518974,0.248515338,0.248506501,0.248485237,0.248434216,0.248314723,0.247996062
38,0.248521566,0.248521551,0.248521537,0.248521507,0.248521388,0.248521104,0.248520464,0.248518929,0.248515159,0.248506099,0.248484224,0.248432055,0.24830988,0.247980773
39,0.248521566,0.248521551,0.248521507,0.248521492,0.248521388,0.248521075,0.248520434,0.248518854,0.24851498,0.248505741,0.248483181,0.248429671,0.248304889,0.247964308
40,0.248521566,0.248521551,0.248521522,0.248521477,0.248521358,0.24852109,0.248520404,0.248518795,0.248514816,0.248505279,0.248482257,0.248427555,0.248299599,0.2479496
41,0.248521566,0.248521551,0.248521522,0.248521477,0.248521358,0.24852106,0.248520374,0.24851872,0.248514667,0.248504877,0.248481303,0.248425156,0.248293817,0.24793455
42,0.248521566,0.248521551,0.248521537,0.248521477,0.248521358,0.24852106,0.248520344,0.248518616,0.248514503,0.24850449,0.24848038,0.248422712,0.248288304,0.247918174
43,0.248521566,0.248521551,0.248521537,0.248521477,0.248521358,0.24852106,0.248520315,0.248518556,0.24851431,0.248504043,0.248479366,0.248420298,0.248283714,0.247903138
44,0.248521566,0.248521551,0.248521537,0.248521477,0.248521343,0.248521045,0.2485203,0.248518482,0.248514175,0.248503715,0.248478502,0.248418197,0.248278841,0.247887641
45,0.248521566,0.248521566,0.248521537,0.248521477,0.248521358,0.24852103,0.248520255,0.248518422,0.248513967,0.248503268,0.24847731,0.248416096,0.248272538,0.247870907
46,0.248521566,0.248521566,0.248521537,0.248521477,0.248521358,0.248521,0.24852024,0.248518378,0.248513818,0.248502821,0.248476431,0.248413712,0.248267859,0.247855887
47,0.248521566,0.248521566,0.248521507,0.248521477,0.248521328,0.248521,0.24852021,0.248518273,0.248513639,0.248502403,0.248475522,0.248411268,0.248262405,0.247840673
48,0.248521566,0.248521566,0.248521537,0.248521477,0.248521328,0.24852097,0.248520181,0.248518229,0.24851349,0.248502046,0.248474509,0.248408869,0.248256907,0.24782449
49,0.248521566,0.248521566,0.248521537,0.248521477,0.248521328,0.24852097,0.248520166,0.248518139,0.248513311,0.248501658,0.248473644,0.248406768,0.248251766,0.247809529
50,0.248521566,0.248521551,0.248521522,0.248521477,0.248521328,0.248520941,0.248520121,0.248518109,0.248513162,0.248501271,0.248472482,0.248404384,0.248244941,0.247794509
51,0.248521566,0.248521551,0.248521522,0.248521477,0.248521328,0.248520941,0.248520091,0.24851802,0.248513013,0.248500884,0.248471558,0.248401925,0.248238772,0.247779593
52,0.248521566,0.248521566,0.248521507,0.248521477,0.248521328,0.248520941,0.248520076,0.24851796,0.248512805,0.248500377,0.248470545,0.248399884,0.248231918,0.24776274
53,0.248521566,0.248521551,0.248521522,0.248521477,0.248521298,0.248520941,0.248520017,0.248517871,0.248512626,0.248500019,0.248469651,0.248397484,0.248225838,0.24774754
54,0.248521566,0.248521551,0.248521537,0.248521477,0.248521313,0.248520911,0.248520017,0.248517796,0.248512447,0.248499617,0.248468667,0.248395383,0.24821955,0.247732073
55,0.248521566,0.248521551,0.248521507,0.248521462,0.248521298,0.248520896,0.248519972,0.248517752,0.248512328,0.248499215,0.248467758,0.248393059,0.248212859,0.247714043
56,0.248521566,0.248521551,0.248521507,0.248521462,0.248521298,0.248520911,0.248519957,0.248517662,0.248512119,0.248498812,0.2484667,0.248390615,0.248206735,0.247698724
57,0.248521566,0.248521551,0.248521522,0.248521447,0.248521298,0.248520881,0.248519912,0.248517573,0.24851197,0.24849844,0.248465732,0.248388529,0.24819994,0.247682214
58,0.248521566,0.248521566,0.248521537,0.248521462,0.248521298,0.248520881,0.248519912,0.248517513,0.248511806,0.248497948,0.248464838,0.248386189,0.24819383,0.247665793
59,0.248521566,0.248521566,0.248521507,0.248521447,0.248521283,0.248520851,0.248519868,0.248517439,0.248511642,0.248497546,0.248463869,0.248384088,0.248187691,0.247649491
60,0.248521566,0.248521566,0.248521507,0.248521447,0.248521268,0.248520836,0.248519838,0.248517379,0.248511493,0.248497203,0.24846296,0.248381391,0.248181015,0.247632861
61,0.248521566,0.248521566,0.248521507,0.248521417,0.248521268,0.248520821,0.248519808,0.248517305,0.248511299,0.248496801,0.248461783,0.24837935,0.248175025,0.247616366
62,0.248521566,0.248521566,0.248521507,0.248521417,0.248521268,0.248520806,0.248519793,0.248517245,0.24851115,0.248496413,0.248460904,0.248376966,0.248168871,0.24759981
63,0.248521566,0.248521537,0.248521507,0.248521417,0.248521268,0.248520806,0.248519748,0.248517156,0.248510957,0.248495996,0.248459905,0.248374999,0.24816224,0.247583002
64,0.248521566,0.248521551,0.248521507,0.248521417,0.248521268,0.248520792,0.248519734,0.248517096,0.248510793,0.248495579,0.248459026,0.248372495,0.24815625,0.247566193
65,0.248521566,0.248521566,0.248521507,0.248521417,0.248521239,0.248520792,0.248519689,0.248517022,0.248510614,0.248495162,0.248458132,0.248370141,0.248149544,0.247548819
66,0.248521566,0.248521537,0.248521507,0.248521417,0.248521239,0.248520762,0.248519659,0.248516962,0.24851045,0.248494774,0.248456985,0.248368144,0.248143613,0.247531831
67,0.248521566,0.248521537,0.248521507,0.248521417,0.248521209,0.248520747,0.248519659,0.248516887,0.248510301,0.248494342,0.248456091,0.24836579,0.248137623,0.247514755
68,0.248521551,0.248521537,0.248521492,0.248521417,0.248521209,0.248520732,0.248519599,0.248516843,0.248510122,0.248493969,0.248455107,0.248363733,0.248131037,0.247497454
69,0.248521551,0.248521537,0.248521507,0.248521417,0.248521239,0.248520732,0.248519585,0.248516768,0.248509943,0.248493537,0.248454213,0.248361066,0.248125076,0.247480571
70,0.248521551,0.248521537,0.248521507,0.248521402,0.248521239,0.248520717,0.24851957,0.248516694,0.24850978,0.248493135,0.24845323,0.248359054,0.248119116,0.24746336
71,0.248521566,0.248521537,0.248521507,0.248521417,0.248521194,0.248520702,0.24851954,0.248516619,0.248509616,0.248492748,0.248452187,0.248356938,0.248112574,0.247445434
72,0.248521566,0.248521537,0.248521507,0.248521402,0.248521209,0.248520702,0.24851951,0.24851653,0.248509467,0.248492315,0.248451248,0.248354673,0.248106718,0.247427717
73,0.248521566,0.248521537,0.248521507,0.248521417,0.248521224,0.248520672,0.24851948,0.24851647,0.248509288,0.248491958,0.248450294,0.24835223,0.248100147,0.24740985
74,0.248521566,0.248521537,0.248521507,0.248521402,0.248521194,0.248520672,0.248519421,0.248516411,0.248509109,0.248491555,0.248449415,0.24834992,0.248094231,0.247391924
75,0.248521566,0.248521537,0.248521507,0.248521417,0.248521209,0.248520657,0.248519391,0.248516351,0.24850896,0.248491123,0.248448402,0.248347908,0.248088375,0.247374535
